Ratio of CH4 in Feed,Reaction Temperature,Ni Loading,Reaction Time,Pore Size,Pore Volume,Surface Area,H2-TPR Peak Temperature,Ni Particle Size,GHSV,CH4 Conversion,CO2 Conversion,Syngas_Ratio,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.5,700.0,5.7,50.0,18.3,0.08,9.2,745.0,30.1,60000.0,70.4,74.9,0.88,0.54553485,1.3722479,-0.7331474,0.4226068,-0.2922856,0.13275686,0.12698412,0.16169249,0.17647348,-0.54718775
0.5,750.0,4.98,12.0,18.9,0.07,21.0,578.0,17.8,18000.0,56.64,69.53,0.88,0.8541756,0.5491353,-0.1264081,-0.08637058,0.10820604,0.034696445,0.479931,-0.23152836,0.035291735,-0.44903412
0.5,750.0,4.98,48.0,18.9,0.07,21.0,578.0,17.8,18000.0,36.72,41.8,0.59,0.8541756,0.5491353,-0.1264081,-0.08637058,0.10820604,0.034696445,0.479931,-0.23152836,0.035291735,-0.44903412
0.5,750.0,4.98,36.0,18.9,0.07,21.0,578.0,17.8,18000.0,45.31,57.81,0.64,0.8541756,0.5491353,-0.1264081,-0.08637058,0.10820604,0.034696445,0.479931,-0.23152836,0.035291735,-0.44903412
0.5,750.0,4.98,5.0,18.9,0.07,21.0,578.0,17.8,18000.0,65.86,76.3,0.91,0.8541756,0.5491353,-0.1264081,-0.08637058,0.10820604,0.034696445,0.479931,-0.23152836,0.035291735,-0.44903412
0.5,750.0,4.98,24.0,18.9,0.07,21.0,578.0,17.8,18000.0,48.5,59.77,0.84,0.8541756,0.5491353,-0.1264081,-0.08637058,0.10820604,0.034696445,0.479931,-0.23152836,0.035291735,-0.44903412
0.5,750.0,4.99,5.0,21.5,0.03,10.0,578.0,22.1,18000.0,51.0,63.45,0.89,1.2767683,1.2197539,-0.1500399,0.4401237,-0.31898135,-0.14878163,0.3846974,0.039936516,0.00018078412,-0.093854375
0.2,700.0,5.2,12.0,4.942,0.528,367.0,571.0,49.0,30000.0,66.0,70.0,0.88,-1.1334081,0.8678775,0.3143589,0.5762286,-0.46537378,-0.09653401,-0.10408278,0.097425774,-0.36641207,0.6652134
0.25,750.0,5.0,72.0,2.65,0.73,710.0,709.0,12.1,50000.0,73.0,0.77,,-0.884701,0.70610845,0.7581622,0.5298097,-0.5695172,0.2513289,0.18877204,-0.021827154,-1.0151483,0.43375668
0.462,800.0,5.0,7.833,3.65,0.75,583.2,501.0,3.0,39000.0,83.8,89.97,1.0,-3.0808163,0.9012408,0.8662307,-0.019348897,0.008065976,-0.13746725,0.107057706,0.10619317,-1.0988792,0.044148583
0.5,700.0,5.0,0.5,29.8,0.47,58.0,400.0,11.0,10000.0,79.0,79.3,0.93,-0.17894998,0.36220253,-1.1083817,0.6384994,-0.35369313,0.41538364,1.166592,0.023996344,-0.55263346,0.13973646
0.25,750.0,5.0,72.0,6.28,1.1,692.0,300.0,31.2,50000.0,66.0,0.64,,1.3115695,0.18950582,0.20379747,-0.4211176,-0.71153903,0.17184961,0.2871192,0.003233304,-0.52690125,0.15377796
0.462,800.0,5.0,7.833,3.63,0.64,584.0,504.0,3.0,39000.0,86.3,91.3,1.04,-2.8574638,0.3817624,1.5195792,-0.62631595,0.7074007,0.061179113,-0.10600781,0.368499,-1.0481926,-0.1967336
0.462,800.0,5.0,7.833,3.66,0.64,582.8,515.0,3.0,39000.0,88.9,93.0,1.04,-2.814229,0.7258893,1.2265582,-0.90935636,0.95461583,0.2986206,0.028928362,0.2851725,-1.0948446,-0.20401788
0.5,800.0,5.0,0.5,7.1,0.47,200.0,842.0,5.3,1700.0,90.4,89.3,1.0,0.015852032,1.637411,-0.16402094,-0.04792912,0.016141033,0.0003734033,-0.043761265,-0.030167473,0.13031632,-0.59042305
0.5,800.0,5.0,7.5,7.1,0.47,200.0,842.0,5.3,1700.0,90.0,89.5,1.0,0.015852032,1.637411,-0.16402094,-0.04792912,0.016141033,0.0003734033,-0.043761265,-0.030167473,0.13031632,-0.59042305
0.429,700.0,5.0,7.667,12.4,0.64,185.6,740.0,4.0,42000.0,50.2,67.0,0.856,-0.32236046,1.0882546,0.39760765,0.05361824,-1.3363442,0.3049916,0.41021115,-0.020077948,-0.5471683,-0.26852396
0.429,700.0,5.0,7.667,12.2,0.55,161.7,773.0,4.0,42000.0,55.86,71.82,0.895,0.477711,1.282022,0.1323018,0.4002229,-0.9142113,0.03896167,0.6342495,0.368594,-0.57681537,-0.18202421
0.429,700.0,5.0,7.667,12.9,0.61,162.2,756.0,4.0,42000.0,61.5,74.85,0.985,-0.85186875,1.8298914,0.36235017,-0.22906165,-0.28788465,0.42087737,0.20959692,-0.02514599,-0.82221204,-0.27153715
0.5,800.0,5.0,0.5,8.1,0.45,179.0,781.0,5.7,1700.0,90.7,90.3,0.98,-0.08469857,1.6350974,0.43056232,0.1928102,-0.34677172,0.10940127,-0.13448277,0.30364192,0.00017816017,-0.42297736
0.5,800.0,5.0,7.5,8.1,0.45,179.0,781.0,5.7,1700.0,90.8,90.5,0.99,-0.08469857,1.6350974,0.43056232,0.1928102,-0.34677172,0.10940127,-0.13448277,0.30364192,0.00017816017,-0.42297736
0.462,800.0,5.0,7.833,3.64,0.63,583.875,497.0,4.0,39000.0,87.3,93.0,1.03,-1.6489795,0.8348052,0.927808,-0.51773584,-0.27967787,0.6588202,-0.06351823,0.3543948,-0.9237155,-0.14080688
0.5,800.0,5.0,7.5,5.6,0.31,222.0,787.0,3.7,1700.0,95.3,91.4,1.04,-2.079992,1.6026399,0.39628786,-0.26172042,0.009300866,0.8065729,0.07508247,0.13617994,-0.42316473,-0.61161727
0.5,800.0,5.0,0.5,5.6,0.31,222.0,787.0,3.7,1700.0,95.15,90.9,1.02,-2.079992,1.6026399,0.39628786,-0.26172042,0.009300866,0.8065729,0.07508247,0.13617994,-0.42316473,-0.61161727
0.429,700.0,5.0,7.667,12.2,0.49,134.9,833.33,6.2,42000.0,53.43,67.576,0.82,-0.50592494,1.4288886,-0.757598,0.75644106,-0.40638492,-0.28917316,0.61697793,0.060759813,-0.14315246,-0.15468308
0.462,800.0,5.0,7.833,3.64,0.63,587.1,512.0,4.0,39000.0,87.2,93.0,1.01,-2.7942638,1.1019591,0.9273235,-0.2680558,0.2606263,0.22230132,0.029234685,0.32018855,-0.9583213,0.02046959
0.333,750.0,5.0,24.0,5.5,0.52,421.0,365.0,2.6,60000.0,74.667,95.58,0.87,0.7173293,-0.19365327,0.23570305,-0.11996082,0.19210333,0.3088502,-0.41487956,0.31993994,-0.9068712,-0.38778982
0.333,750.0,5.0,12.0,5.5,0.52,421.0,365.0,2.6,60000.0,76.0,95.243,0.885,0.7173293,-0.19365327,0.23570305,-0.11996082,0.19210333,0.3088502,-0.41487956,0.31993994,-0.9068712,-0.38778982
0.33,750.0,5.0,4.0,8.1,1.2,627.0,405.0,16.9,36000.0,78.44,92.94,0.8,1.9814126,0.016462123,0.63685733,-0.30381846,-0.4016713,0.016508037,0.24265316,-0.039124917,-0.4788881,0.03946374
0.5,800.0,4.71,50.0,6.8,0.52,137.0,757.0,12.6,72000.0,81.6,94.0,0.86,1.0238776,1.3275675,-0.71141946,0.028540123,0.1906279,-0.022377698,0.1597971,-0.06811061,0.62894106,-0.11107734
0.5,600.0,4.71,50.0,6.8,0.52,137.0,757.0,12.6,72000.0,12.4,22.2,0.51,1.0238776,1.3275675,-0.71141946,0.028540123,0.1906279,-0.022377698,0.1597971,-0.06811061,0.62894106,-0.11107734
0.5,700.0,4.71,50.0,6.8,0.52,137.0,757.0,12.6,72000.0,76.7,84.0,0.74,1.0238776,1.3275675,-0.71141946,0.028540123,0.1906279,-0.022377698,0.1597971,-0.06811061,0.62894106,-0.11107734
0.2,550.0,5.0,50.0,11.5,0.039,10.9,700.0,28.7,30000.0,13.0,19.0,,-1.1537101,0.96117765,-0.006755121,-0.52849233,0.7382973,0.64659,0.42034683,0.78319526,-0.17954966,0.09998987
0.2,750.0,5.0,50.0,11.5,0.039,10.9,700.0,28.7,30000.0,74.0,84.0,,-1.1537101,0.96117765,-0.006755121,-0.52849233,0.7382973,0.64659,0.42034683,0.78319526,-0.17954966,0.09998987
0.2,700.0,5.0,1.0,5.5,0.031,16.1,700.0,14.8,30000.0,14.7,23.4,0.33,-2.144548,1.3989508,-0.094942786,-0.118954346,0.7499793,0.69604313,0.36569557,0.8113215,-0.5514864,-0.23907655
0.2,650.0,5.0,1.0,5.5,0.031,16.1,700.0,14.8,30000.0,20.7,21.8,0.38,-2.144548,1.3989508,-0.094942786,-0.118954346,0.7499793,0.69604313,0.36569557,0.8113215,-0.5514864,-0.23907655
0.2,600.0,5.0,1.0,5.5,0.031,16.1,700.0,14.8,30000.0,14.5,16.5,0.36,-2.144548,1.3989508,-0.094942786,-0.118954346,0.7499793,0.69604313,0.36569557,0.8113215,-0.5514864,-0.23907655
0.2,750.0,5.0,1.0,5.5,0.031,16.1,700.0,14.8,30000.0,19.7,26.1,0.32,-2.144548,1.3989508,-0.094942786,-0.118954346,0.7499793,0.69604313,0.36569557,0.8113215,-0.5514864,-0.23907655
0.2,550.0,5.0,1.0,5.5,0.031,16.1,700.0,14.8,30000.0,3.1,11.9,0.28,-2.144548,1.3989508,-0.094942786,-0.118954346,0.7499793,0.69604313,0.36569557,0.8113215,-0.5514864,-0.23907655
0.2,750.0,5.0,1.0,11.5,0.039,10.9,700.0,28.7,30000.0,71.5,83.4,1.2,-1.1537105,0.9611778,-0.0067551383,-0.5284922,0.7382973,0.64659,0.4203472,0.7831959,-0.17954911,0.09999017
0.2,700.0,5.0,1.0,11.5,0.039,10.9,700.0,28.7,30000.0,61.6,72.7,1.1,-1.1537105,0.9611778,-0.0067551383,-0.5284922,0.7382973,0.64659,0.4203472,0.7831959,-0.17954911,0.09999017
0.2,650.0,5.0,1.0,11.5,0.039,10.9,700.0,28.7,30000.0,44.6,57.8,0.82,-1.1537105,0.9611778,-0.0067551383,-0.5284922,0.7382973,0.64659,0.4203472,0.7831959,-0.17954911,0.09999017
0.2,600.0,5.0,1.0,11.5,0.039,10.9,700.0,28.7,30000.0,27.7,35.4,0.58,-1.1537105,0.9611778,-0.0067551383,-0.5284922,0.7382973,0.64659,0.4203472,0.7831959,-0.17954911,0.09999017
0.2,550.0,5.0,1.0,11.5,0.039,10.9,700.0,28.7,30000.0,14.3,19.0,0.44,-1.1537105,0.9611778,-0.0067551383,-0.5284922,0.7382973,0.64659,0.4203472,0.7831959,-0.17954911,0.09999017
0.2,550.0,5.0,1.0,8.0,0.057,22.0,700.0,14.4,30000.0,9.3,17.0,0.4,-1.8375791,1.4275144,-0.13841054,-0.055116203,0.5706716,0.6383162,0.15553755,0.89117754,-0.27625555,0.07416518
0.2,750.0,5.0,1.0,8.0,0.057,22.0,700.0,14.4,30000.0,67.9,77.2,0.95,-1.8375791,1.4275144,-0.13841054,-0.055116203,0.5706716,0.6383162,0.15553755,0.89117754,-0.27625555,0.07416518
0.2,700.0,5.0,1.0,8.0,0.057,22.0,700.0,14.4,30000.0,55.7,65.8,0.86,-1.8375791,1.4275144,-0.13841054,-0.055116203,0.5706716,0.6383162,0.15553755,0.89117754,-0.27625555,0.07416518
0.2,650.0,5.0,1.0,8.0,0.057,22.0,700.0,14.4,30000.0,41.5,48.0,0.75,-1.8375791,1.4275144,-0.13841054,-0.055116203,0.5706716,0.6383162,0.15553755,0.89117754,-0.27625555,0.07416518
0.2,600.0,5.0,1.0,8.0,0.057,22.0,700.0,14.4,30000.0,25.7,32.7,0.57,-1.8375791,1.4275144,-0.13841054,-0.055116203,0.5706716,0.6383162,0.15553755,0.89117754,-0.27625555,0.07416518
0.5,700.0,9.0,12.0,6.4,0.5,332.5,655.0,7.0,24000.0,86.34,89.56,0.88,1.770129,-0.52351475,0.2196176,-0.14949507,0.6262249,-0.07779262,-0.17460364,0.19122532,-0.64765817,0.0061678356
0.5,700.0,9.0,36.0,6.4,0.5,332.5,655.0,7.0,24000.0,84.15,89.02,0.89,1.770129,-0.52351475,0.2196176,-0.14949507,0.6262249,-0.07779262,-0.17460364,0.19122532,-0.64765817,0.0061678356
0.5,700.0,9.0,48.0,6.4,0.5,332.5,655.0,7.0,24000.0,82.83,88.47,0.9,1.770129,-0.52351475,0.2196176,-0.14949507,0.6262249,-0.07779262,-0.17460364,0.19122532,-0.64765817,0.0061678356
0.5,700.0,9.0,24.0,6.4,0.5,332.5,655.0,7.0,24000.0,85.17,89.48,0.89,1.770129,-0.52351475,0.2196176,-0.14949507,0.6262249,-0.07779262,-0.17460364,0.19122532,-0.64765817,0.0061678356
0.2,650.0,6.2,6.0,3.58,0.57,484.0,457.0,6.2,24000.0,,,1.0,1.1908317,0.64786893,-0.8008312,-0.46704775,-0.26275563,0.02036355,0.0435267,0.2224237,0.03139951,0.023210308
0.2,650.0,6.7,15.0,3.57,0.46,479.0,460.0,7.7,24000.0,,,0.98,0.9587898,0.3654937,-1.0298228,-0.7319965,0.045495644,0.17744823,0.18567312,0.00629432,-0.19480747,-0.09284398
0.2,650.0,6.7,30.0,3.57,0.46,479.0,460.0,7.7,24000.0,,,0.99,0.9587898,0.3654937,-1.0298228,-0.7319965,0.045495644,0.17744823,0.18567312,0.00629432,-0.19480747,-0.09284398
0.2,650.0,6.7,6.0,3.57,0.46,479.0,460.0,7.7,24000.0,,,0.98,0.9587898,0.3654937,-1.0298228,-0.7319965,0.045495644,0.17744823,0.18567312,0.00629432,-0.19480747,-0.09284398
0.2,650.0,6.7,6.0,4.1,0.54,460.0,390.0,21.4,24000.0,,,0.94,0.8559647,0.4487924,-0.42383555,-0.31574863,0.45634365,0.48238495,-0.5955261,0.22592433,0.35565275,0.03933144
0.2,650.0,6.7,30.0,4.1,0.54,460.0,390.0,21.4,24000.0,,,0.93,0.8559647,0.4487924,-0.42383555,-0.31574863,0.45634365,0.48238495,-0.5955261,0.22592433,0.35565275,0.03933144
0.2,650.0,6.7,15.0,4.1,0.54,460.0,390.0,21.4,24000.0,,,0.96,0.8559647,0.4487924,-0.42383555,-0.31574863,0.45634365,0.48238495,-0.5955261,0.22592433,0.35565275,0.03933144
0.4,750.0,10.0,10.0,6.1,0.26,122.0,828.0,12.7,60000.0,34.53,31.05,0.83,1.0911704,-1.3324031,-0.0025759605,-0.31016827,0.17719148,0.24969564,0.34224474,-0.7264427,-0.8376868,-0.14539248
0.4,750.0,10.0,20.0,6.1,0.26,122.0,828.0,12.7,60000.0,32.95,27.58,0.83,1.0911704,-1.3324031,-0.0025759605,-0.31016827,0.17719148,0.24969564,0.34224474,-0.7264427,-0.8376868,-0.14539248
0.5,700.0,7.5,0.5,7.52,0.37,195.0,826.0,8.98,18000.0,67.0,77.2,0.88,1.3295428,0.7074695,0.12500168,0.037244316,0.86068434,0.17539047,0.06568222,0.0097153215,-0.19539689,-0.19434354
0.5,550.0,7.5,0.5,7.52,0.37,195.0,826.0,8.98,18000.0,24.3,29.5,0.71,1.3295428,0.7074695,0.12500168,0.037244316,0.86068434,0.17539047,0.06568222,0.0097153215,-0.19539689,-0.19434354
0.5,650.0,7.5,0.5,7.52,0.37,195.0,826.0,8.98,18000.0,52.5,64.6,0.84,1.3295428,0.7074695,0.12500168,0.037244316,0.86068434,0.17539047,0.06568222,0.0097153215,-0.19539689,-0.19434354
0.5,600.0,7.5,0.5,7.52,0.37,195.0,826.0,8.98,18000.0,38.0,47.2,0.78,1.3295428,0.7074695,0.12500168,0.037244316,0.86068434,0.17539047,0.06568222,0.0097153215,-0.19539689,-0.19434354
0.45,750.0,14.0,0.5,4.6,0.16,140.0,688.0,7.0,158000.0,67.7,68.1,0.78,0.7464792,0.12313501,0.7787956,0.58506346,0.9511091,-0.12496979,0.34106955,-0.09635796,-0.644931,-0.9012104
0.5,700.0,7.0,0.5,31.5,0.42,48.1,400.0,11.5,10000.0,81.7,83.8,0.96,-1.4491632,-0.40558726,-1.498469,1.0993798,0.24498639,0.39469704,1.2152559,0.12606297,-0.76055044,0.038314596
0.5,600.0,8.2,10.0,13.1,0.22,70.3,510.0,17.0,12000.0,43.0,46.2,0.692,-0.25338313,0.76625943,-1.6116618,-0.83342135,-0.105220504,0.4480021,0.048929974,-0.5546835,-0.025989538,-0.18369146
0.2,650.0,8.8,6.0,3.58,0.38,419.0,473.0,10.5,24000.0,,,1.01,0.6023619,-0.18297338,-1.2553071,-0.443907,0.40052417,0.16687918,-0.103624605,0.15929869,-0.31772318,0.103275895
0.2,650.0,8.8,15.0,3.58,0.38,419.0,473.0,10.5,24000.0,,,0.96,0.6023619,-0.18297338,-1.2553071,-0.443907,0.40052417,0.16687918,-0.103624605,0.15929869,-0.31772318,0.103275895
0.2,650.0,8.8,30.0,3.58,0.38,419.0,473.0,10.5,24000.0,,,0.93,0.6023619,-0.18297338,-1.2553071,-0.443907,0.40052417,0.16687918,-0.103624605,0.15929869,-0.31772318,0.103275895
0.45,850.0,14.0,0.5,6.0,0.08,53.0,688.0,10.0,158000.0,85.5,81.2,0.85,0.41156358,-0.08921335,0.66222876,0.6134671,1.1632408,-0.19344255,0.35543078,-0.12941116,-0.7404584,-0.8545733
0.5,700.0,9.0,48.0,6.6,0.6,375.1,710.0,7.0,24000.0,82.85,88.78,0.89,1.7493213,-0.8317222,0.17594247,-0.055371862,0.7022779,-0.030864077,-0.12761654,0.19444959,-0.58779246,0.03229052
0.5,700.0,9.0,36.0,6.6,0.6,375.1,710.0,7.0,24000.0,84.12,89.79,0.9,1.7493213,-0.8317222,0.17594247,-0.055371862,0.7022779,-0.030864077,-0.12761654,0.19444959,-0.58779246,0.03229052
0.5,700.0,9.0,24.0,6.6,0.6,375.1,710.0,7.0,24000.0,85.76,90.26,0.9,1.7493213,-0.8317222,0.17594247,-0.055371862,0.7022779,-0.030864077,-0.12761654,0.19444959,-0.58779246,0.03229052
0.5,700.0,9.0,12.0,6.6,0.6,375.1,710.0,7.0,24000.0,87.5,91.11,0.9,1.7493213,-0.8317222,0.17594247,-0.055371862,0.7022779,-0.030864077,-0.12761654,0.19444959,-0.58779246,0.03229052
0.2,600.0,13.84,4.1,15.5,0.35,75.0,347.0,7.4,300000.0,17.0,29.531,0.545,0.5754527,0.1559665,0.253219,0.10994201,-0.96306366,0.4949954,0.1998317,-0.30979532,0.7573423,-0.5574197
0.4,800.0,10.7,5.0,4.0,0.136,135.0,869.0,5.8,90000.0,69.0,80.0,0.863,-1.4742004,-0.7038282,2.300412,-1.6301469,-1.0143381,0.78528184,-0.13090782,0.39192292,1.1253104,0.15274006
0.4,650.0,10.7,5.0,4.0,0.136,135.0,869.0,5.8,90000.0,36.0,49.0,0.73,-1.4742004,-0.7038282,2.300412,-1.6301469,-1.0143381,0.78528184,-0.13090782,0.39192292,1.1253104,0.15274006
0.4,600.0,10.7,5.0,4.0,0.136,135.0,869.0,5.8,90000.0,26.0,38.0,0.694,-1.4742004,-0.7038282,2.300412,-1.6301469,-1.0143381,0.78528184,-0.13090782,0.39192292,1.1253104,0.15274006
0.4,750.0,10.7,5.0,4.0,0.136,135.0,869.0,5.8,90000.0,54.0,67.0,0.796,-1.4742004,-0.7038282,2.300412,-1.6301469,-1.0143381,0.78528184,-0.13090782,0.39192292,1.1253104,0.15274006
0.4,700.0,10.7,5.0,4.0,0.136,135.0,869.0,5.8,90000.0,52.0,55.0,0.744,-1.4742004,-0.7038282,2.300412,-1.6301469,-1.0143381,0.78528184,-0.13090782,0.39192292,1.1253104,0.15274006
0.5,1000.0,10.0,80.0,14.5,0.38,106.0,702.0,7.0,60000.0,90.92,92.32,0.92,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,1000.0,10.0,100.0,14.5,0.38,106.0,702.0,7.0,60000.0,88.48,89.18,0.9,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,900.0,10.0,20.0,14.5,0.38,106.0,702.0,7.0,60000.0,73.81,84.64,0.9,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,1000.0,10.0,40.0,14.5,0.38,106.0,702.0,7.0,60000.0,91.97,94.41,0.96,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,900.0,10.0,40.0,14.5,0.38,106.0,702.0,7.0,60000.0,75.91,82.89,0.86,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,900.0,10.0,80.0,14.5,0.38,106.0,702.0,7.0,60000.0,72.76,87.81,0.84,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,800.0,10.0,20.0,14.5,0.38,106.0,702.0,7.0,60000.0,56.0,55.62,0.79,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,1000.0,10.0,20.0,14.5,0.38,106.0,702.0,7.0,60000.0,91.62,93.37,0.95,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,1000.0,10.0,60.0,14.5,0.38,106.0,702.0,7.0,60000.0,93.02,91.97,0.95,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,900.0,10.0,100.0,14.5,0.38,106.0,702.0,7.0,60000.0,69.97,78.35,0.8,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.5,900.0,10.0,60.0,14.5,0.38,106.0,702.0,7.0,60000.0,75.21,82.54,0.86,-1.904784,-1.2712735,-0.040754233,0.5498843,0.34488723,0.37409362,0.91293,-0.38696563,0.38447663,-0.013058557
0.4,750.0,9.4,5.0,17.0,1.143,285.0,817.0,22.6,90000.0,65.0,77.0,0.85,-0.84525275,-1.1897428,0.19179577,-1.4269595,-1.180117,0.14678906,0.090865396,-0.03130725,1.3818223,-0.096890256
0.4,800.0,9.4,5.0,17.0,1.143,285.0,817.0,22.6,90000.0,74.0,85.0,0.89,-0.84525275,-1.1897428,0.19179577,-1.4269595,-1.180117,0.14678906,0.090865396,-0.03130725,1.3818223,-0.096890256
0.4,700.0,9.4,5.0,17.0,1.143,285.0,817.0,22.6,90000.0,54.0,66.0,0.81,-0.84525275,-1.1897428,0.19179577,-1.4269595,-1.180117,0.14678906,0.090865396,-0.03130725,1.3818223,-0.096890256
0.4,650.0,9.4,5.0,17.0,1.143,285.0,817.0,22.6,90000.0,42.0,55.0,0.77,-0.84525275,-1.1897428,0.19179577,-1.4269595,-1.180117,0.14678906,0.090865396,-0.03130725,1.3818223,-0.096890256
0.4,600.0,9.4,5.0,17.0,1.143,285.0,817.0,22.6,90000.0,31.0,43.0,0.74,-0.84525275,-1.1897428,0.19179577,-1.4269595,-1.180117,0.14678906,0.090865396,-0.03130725,1.3818223,-0.096890256
0.15,700.0,14.7,12.0,3.5,0.04,14.0,343.0,12.0,60000.0,81.6,82.7,0.94,0.5264233,-0.053607237,1.06669,-0.10961762,-0.6345041,0.57166797,0.21925707,0.42156142,0.42308635,-0.84798074
0.15,700.0,14.7,0.1,3.5,0.04,14.0,343.0,12.0,60000.0,80.2,82.4,0.94,0.5264233,-0.053607237,1.06669,-0.10961762,-0.6345041,0.57166797,0.21925707,0.42156142,0.42308635,-0.84798074
0.15,700.0,14.8,12.0,3.6,0.04,18.0,338.0,6.0,60000.0,85.3,86.5,0.97,0.3499501,0.12208435,0.87064934,0.046862457,-0.39666283,0.45280874,0.3385088,0.39964017,0.34381923,-0.863204
0.15,700.0,14.8,0.1,3.6,0.04,18.0,338.0,6.0,60000.0,86.1,87.3,0.97,0.3499501,0.12208435,0.87064934,0.046862457,-0.39666283,0.45280874,0.3385088,0.39964017,0.34381923,-0.863204
0.5,550.0,12.5,0.1,7.41,0.35,189.0,842.0,8.72,18000.0,25.5,29.25,0.78,1.0565103,-1.0216236,-0.3566885,1.0054839,0.47593868,0.38581774,0.49977702,0.6320536,0.055982012,-0.4328027
0.5,700.0,12.5,0.1,7.41,0.35,189.0,842.0,8.72,18000.0,71.88,80.0,0.92,1.0565103,-1.0216236,-0.3566885,1.0054839,0.47593868,0.38581774,0.49977702,0.6320536,0.055982012,-0.4328027
0.5,600.0,12.5,0.1,7.41,0.35,189.0,842.0,8.72,18000.0,38.34,48.04,0.9,1.0565103,-1.0216236,-0.3566885,1.0054839,0.47593868,0.38581774,0.49977702,0.6320536,0.055982012,-0.4328027
0.5,650.0,12.5,0.1,7.41,0.35,189.0,842.0,8.72,18000.0,57.99,65.98,0.91,1.0565103,-1.0216236,-0.3566885,1.0054839,0.47593868,0.38581774,0.49977702,0.6320536,0.055982012,-0.4328027
0.5,550.0,12.5,0.1,9.12,0.37,161.0,790.0,10.12,18000.0,23.4,28.13,0.73,1.2227277,-0.8104457,0.38882807,0.311299,0.10018263,0.51459634,0.1478507,0.39672723,0.22454719,-0.29705775
0.5,700.0,12.5,0.1,9.12,0.37,161.0,790.0,10.12,18000.0,69.0,77.76,0.91,1.2227277,-0.8104457,0.38882807,0.311299,0.10018263,0.51459634,0.1478507,0.39672723,0.22454719,-0.29705775
0.5,600.0,12.5,0.1,9.12,0.37,161.0,790.0,10.12,18000.0,38.3,43.83,0.83,1.2227277,-0.8104457,0.38882807,0.311299,0.10018263,0.51459634,0.1478507,0.39672723,0.22454719,-0.29705775
0.5,650.0,12.5,0.1,9.12,0.37,161.0,790.0,10.12,18000.0,54.06,61.22,0.88,1.2227277,-0.8104457,0.38882807,0.311299,0.10018263,0.51459634,0.1478507,0.39672723,0.22454719,-0.29705775
0.5,700.0,12.5,0.1,6.19,0.27,177.0,813.0,9.2,18000.0,69.91,76.29,0.91,1.4474547,-0.7274312,0.8887625,0.32781112,-0.23747097,0.6475077,0.29291603,0.09355327,0.6410903,-0.5859001
0.5,600.0,12.5,0.1,6.19,0.27,177.0,813.0,9.2,18000.0,38.36,42.86,0.83,1.4474547,-0.7274312,0.8887625,0.32781112,-0.23747097,0.6475077,0.29291603,0.09355327,0.6410903,-0.5859001
0.5,550.0,12.5,0.1,6.19,0.27,177.0,813.0,9.2,18000.0,25.17,28.0,0.78,1.4474547,-0.7274312,0.8887625,0.32781112,-0.23747097,0.6475077,0.29291603,0.09355327,0.6410903,-0.5859001
0.5,650.0,12.5,0.1,6.19,0.27,177.0,813.0,9.2,18000.0,55.43,61.14,0.9,1.4474547,-0.7274312,0.8887625,0.32781112,-0.23747097,0.6475077,0.29291603,0.09355327,0.6410903,-0.5859001
0.5,550.0,12.5,0.1,9.12,0.37,162.0,801.0,9.85,18000.0,26.0,28.13,0.83,0.8031244,-0.99724054,0.0070449905,0.52490014,0.6867648,0.42327347,0.34189105,0.1528194,0.04383536,-0.47123465
0.5,700.0,12.5,0.1,9.12,0.37,162.0,801.0,9.85,18000.0,72.93,80.0,0.92,0.8031244,-0.99724054,0.0070449905,0.52490014,0.6867648,0.42327347,0.34189105,0.1528194,0.04383536,-0.47123465
0.5,600.0,12.5,0.1,9.12,0.37,162.0,801.0,9.85,18000.0,40.7,43.83,0.9,0.8031244,-0.99724054,0.0070449905,0.52490014,0.6867648,0.42327347,0.34189105,0.1528194,0.04383536,-0.47123465
0.5,650.0,12.5,0.1,9.12,0.37,162.0,801.0,9.85,18000.0,56.0,62.22,0.91,0.8031244,-0.99724054,0.0070449905,0.52490014,0.6867648,0.42327347,0.34189105,0.1528194,0.04383536,-0.47123465
